target,Sales_Change,Employee_Change,Civilian_labor_force_2019,Median_Household_Income_2018,Location Employee Size Actual,Location Sales Volume Actual,Years In Database,Square Footage,Credit Score Alpha,Grocery_within_Zip,Supermarket_within_5_miles,Google_Scores,Google_Reviews,County_Atlantic,County_Bergen,County_Burlington,County_Camden,County_Cape May,County_Cumberland,County_Essex,County_Gloucester,County_Hudson,County_Hunterdon,County_Mercer,County_Middlesex,County_Monmouth,County_Morris,County_Ocean,County_Passaic,County_Salem,County_Somerset,County_Sussex,County_Union,County_Warren
1,0.0,0.0,242208,71959,2,110000.0,18,1999.5,0,180,20,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,242208,71959,2,416000.0,4,1999.5,0,42,17,4.9,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,16,1999.5,1,80,24,3.9,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,56060,77571,2,469000.0,10,750.0,1,2,1,4.6,231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,0.0,361189,73337,2,461000.0,18,750.0,1,200,39,4.4,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,21,750.0,1,45,31,4.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,18,3365000.0,27,7499.5,3,122,25,3.4,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,45947,62175,1,409000.0,19,750.0,0,40,7,3.1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,12,1999.5,1,34,55,4.4,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,3,692000.0,3,750.0,2,118,32,5.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,4,283000.0,6,1999.5,1,18,23,4.5,1909.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,368748,62875,6,1456000.0,12,3749.5,2,72,18,4.2,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,1,231000.0,12,1999.5,0,210,55,5.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,275023,68483,1,259000.0,24,1999.5,0,39,8,4.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,368748,62875,1,243000.0,17,750.0,0,78,25,4.2,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,6,1456000.0,14,3749.5,2,74,17,3.6,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,4,1157000.0,37,750.0,3,45,11,4.4,67.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,202885,79979,2,469000.0,9,1999.5,1,78,8,4.4,122.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,1,253000.0,12,1999.5,0,24,15,3.7,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,73963,92284,9,2235000.0,37,1999.5,3,15,1,4.5,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,0.0,439073,87666,3,687000.0,27,1999.5,2,13,13,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,327000.0,4,1999.5,0,39,27,4.3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,439073,87666,5,1145000.0,31,3749.5,3,41,17,4.2,532.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,1,338000.0,17,750.0,1,48,19,3.3,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,439073,87666,5,1145000.0,31,3749.5,3,41,17,4.2,532.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,6,1999.5,0,94,28,4.1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,361189,73337,2,461000.0,15,1999.5,1,65,54,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,120728,60826,2,529000.0,3,3749.5,0,40,9,3.9,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,120728,60826,2,529000.0,3,3749.5,0,40,9,3.9,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,3,687000.0,4,1999.5,0,47,12,3.9,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,35,750.0,1,72,18,4.5,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,1,229000.0,13,1999.5,0,47,12,4.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,2,114000.0,13,750.0,0,30,7,4.7,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,4,907000.0,15,3749.5,2,180,20,4.5,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,256698,112396,2,529000.0,7,1999.5,0,45,11,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.0,0.0,65061,51790,1,239000.0,23,750.0,0,92,8,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,3,368000.0,11,7499.5,1,46,12,4.5,267.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,7,1699000.0,28,1999.5,3,95,20,3.8,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,230589,84470,3,709000.0,28,1999.5,2,30,12,4.4,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,1,208000.0,19,1999.5,0,59,18,4.2,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,230589,84470,1,237000.0,19,1999.5,0,41,15,5.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,1,253000.0,15,750.0,0,6,27,4.5,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,1,253000.0,15,1999.5,0,79,23,3.7,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,2,120000.0,27,750.0,1,98,12,3.9,58.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,5,1038000.0,27,3749.5,3,59,21,3.6,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,24,3749.5,1,10,6,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,253053,67135,6,1329000.0,14,1999.5,2,14,21,4.2,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,120728,60826,5,1323000.0,14,3749.5,2,42,2,4.9,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,439073,87666,1,229000.0,27,750.0,1,49,24,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,22,3749.5,1,78,25,4.5,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,4,238000.0,14,750.0,1,67,28,4.4,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,361189,73337,2,461000.0,29,1999.5,1,73,48,4.4,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,1,231000.0,37,750.0,1,110,49,4.7,27.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,2,458000.0,19,1999.5,1,22,12,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,3,665000.0,21,1999.5,2,7,27,4.6,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,171371,119731,2,459000.0,9,3749.5,1,81,10,1.8,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,0.0,439073,87666,2,458000.0,27,1999.5,1,21,8,4.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,14,3205000.0,32,7499.5,3,37,21,4.1,1253.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,25,750.0,1,13,24,4.4,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,10,1999.5,1,122,25,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,482038,100181,3,758000.0,14,750.0,1,33,23,3.9,61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,15,1773000.0,21,1999.5,3,10,19,4.3,161.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,3,623000.0,22,750.0,2,21,23,4.7,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,56060,77571,4,937000.0,24,1999.5,2,46,5,4.1,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,0.0,439073,87666,2,458000.0,13,750.0,1,82,22,3.3,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,202885,79979,2,469000.0,22,1999.5,1,30,13,4.2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,23,750.0,1,10,20,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,13,1999.5,1,44,40,4.5,597.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,13,1999.5,1,44,40,4.5,597.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,256698,112396,3,793000.0,10,3749.5,1,13,8,4.3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.0,0.0,275023,68483,7,1810000.0,27,7499.5,3,30,9,3.3,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,368748,62875,3,728000.0,9,1999.5,1,92,15,4.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,10,3749.5,1,71,29,4.2,311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,276382,80737,3,721000.0,37,1999.5,2,80,24,4.3,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,368748,62875,3,728000.0,12,1999.5,1,72,18,4.5,844.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,5,1214000.0,11,3749.5,2,158,17,4.2,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,11,1999.5,1,210,55,4.4,35.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,1,243000.0,10,750.0,0,108,17,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,416000.0,16,1999.5,1,77,29,4.9,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,439073,87666,3,687000.0,17,750.0,2,98,12,3.9,14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,6,1374000.0,29,3749.5,3,25,9,4.6,305.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,28,1999.5,1,110,49,4.3,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,12,1999.5,1,99,55,3.6,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,2,750.0,0,11,13,3.9,97.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,1,253000.0,14,750.0,0,33,23,3.6,194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,10,2290000.0,14,14999.5,3,12,8,3.3,179.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,1,253000.0,23,750.0,0,79,23,3.9,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,21,1999.5,1,27,20,4.7,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,8,7499.5,1,118,32,4.2,707.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,416000.0,19,1999.5,1,56,12,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,253053,67135,4,886000.0,2,750.0,0,9,3,4.1,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,3,623000.0,29,1999.5,2,12,27,3.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,0.0,64523,112335,17,3819000.0,24,7499.5,3,5,2,4.4,294.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,149747,81315,4,3952000.0,37,750.0,2,17,7,4.6,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,6,1383000.0,35,1999.5,3,99,55,4.2,289.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,171371,119731,3,1779000.0,11,1999.5,0,21,17,4.2,484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,8,3749.5,1,94,28,4.5,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,482038,100181,6,1515000.0,21,14999.5,3,44,40,3.9,445.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,676000.0,37,750.0,2,52,19,4.2,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,120728,60826,2,529000.0,14,750.0,1,159,3,4.3,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,18,1999.5,1,28,40,4.7,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,14,750.0,1,15,27,4.4,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,2,458000.0,24,1999.5,1,98,12,4.1,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,37,1999.5,1,108,17,3.7,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,28,750.0,1,59,29,4.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,4,971000.0,11,750.0,2,24,12,4.4,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,73963,92284,5,1242000.0,26,3749.5,3,28,3,4.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,0.0,242208,71959,4,831000.0,22,750.0,2,11,27,3.4,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,202885,79979,2,352000.0,11,750.0,1,43,6,5.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,416000.0,12,1999.5,1,59,18,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,17,750.0,1,84,10,3.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,482038,100181,3,758000.0,21,1999.5,2,24,15,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,3,692000.0,6,750.0,1,110,49,2.4,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,14,750.0,1,45,31,4.3,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,15,1999.5,1,95,20,4.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,7,1999.5,0,30,16,4.3,169.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,2,458000.0,25,1999.5,1,31,11,4.7,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,10,1999.5,1,22,31,3.9,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,276382,80737,2,481000.0,24,750.0,1,18,23,4.5,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,482038,100181,2,505000.0,6,1999.5,0,30,56,4.4,157.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,242208,71959,3,623000.0,14,750.0,1,77,29,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,45947,62175,5,2041000.0,18,1999.5,2,40,7,4.4,181.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,5,1152000.0,37,1999.5,3,210,55,4.0,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,27,750.0,1,54,16,3.8,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,21,1999.5,1,19,6,4.7,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,328661,99223,2,458000.0,16,750.0,1,31,11,3.7,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,3,728000.0,23,750.0,2,72,18,4.6,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,6,1999.5,0,122,25,4.4,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,482038,100181,4,1010000.0,8,1999.5,2,33,23,3.6,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,4,1333000.0,27,750.0,3,65,54,4.7,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,12,1999.5,1,54,16,3.9,518.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,15,1999.5,1,200,39,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,2,458000.0,15,1999.5,1,98,12,4.6,17.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,4,886000.0,12,750.0,2,45,31,4.2,128.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,482038,100181,4,1010000.0,20,3749.5,2,33,23,5.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,22,750.0,1,94,28,3.3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,253053,67135,2,443000.0,23,750.0,1,32,11,4.5,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,3,728000.0,7,750.0,1,78,25,3.9,209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,10,1999.5,1,210,55,4.2,1922.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,4,971000.0,27,1999.5,2,95,20,4.2,77.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,4,886000.0,10,1999.5,2,69,29,4.1,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,416000.0,22,1999.5,1,250,29,4.7,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,10,1999.5,1,84,10,3.9,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,11,1999.5,1,92,17,4.1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,482038,100181,2,505000.0,7,1999.5,0,79,23,4.2,53.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,18,1999.5,1,11,16,4.7,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,202885,79979,3,704000.0,9,1999.5,1,18,6,3.2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,202885,79979,3,704000.0,13,1999.5,1,78,8,4.2,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,29,1999.5,1,45,31,4.1,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,6,1441000.0,28,1999.5,3,122,25,4.5,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,242208,71959,1,208000.0,37,750.0,1,250,29,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,4,3749.5,0,84,10,4.6,691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,149747,81315,3,476000.0,18,750.0,2,36,9,4.3,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,149747,81315,1,159000.0,29,750.0,1,7,5,3.7,39.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,4,971000.0,26,750.0,2,23,7,3.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,19,1999.5,1,23,7,3.4,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,56060,77571,2,469000.0,30,750.0,1,37,4,4.2,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,0.0,368748,62875,3,728000.0,8,750.0,1,220,26,4.5,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,4,916000.0,15,1999.5,2,54,8,3.8,56.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
