target,Company Name,Address,City,ZIP Code,Metro Area,Sales_Change,Employee_Change,County,Civilian_labor_force_2019,Median_Household_Income_2018,Location Employee Size Actual,Location Sales Volume Actual,Years In Database,Square Footage,Credit Score Alpha,Grocery_within_Zip,Supermarket_within_5_miles,Google_Scores,Google_Reviews
1,Super Fresco,294 Lee Ave,New Brunswick,8901,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,3,687000.0,15,750.0,1,93,20,4.5,117.0
1,Super Gold Convenience,157 Morris St,Morristown,7960,"Nw Yrk, NY-NJ-PA",0.0,0.0,Morris,256698,112396,3,793000.0,11,1999.5,1,45,11,3.6,11.0
1,Super Mini Mart,2300 Atlantic Ave # A,Atlantic City,8401,"Atlantic Cty, NJ",0.0,0.0,Atlantic,120728,60826,1,265000.0,23,3749.5,0,159,3,3.0,9.0
1,Tom The Green Grocer,2305 South Ave,Scotch Plains,7076,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,3,721000.0,12,750.0,2,15,17,4.8,73.0
1,Top Quality Food Market,828 US Highway 46,Parsippany,7054,"Nw Yrk, NY-NJ-PA",0.0,0.0,Morris,256698,112396,3,793000.0,13,750.0,1,60,13,3.8,328.0
1,Torres Mini-Market,403 Bruck Ave,Perth Amboy,8861,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,2,458000.0,37,750.0,1,98,12,4.8,18.0
1,Tri-County Co-Op Auction Mkt,619 Route 33 W,Hightstown,8520,"Trenton, NJ",-0.81640625,0.0,Mercer,202885,79979,1,1278000.0,37,3749.5,2,30,4,5.0,3.0
0,Tri-Start Indian Grocery,68 S Washington Ave,Bergenfield,7621,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,2,505000.0,28,750.0,1,27,20,2.9,15.0
1,Tropical Hut,388 US Highway 46,Parsippany,7054,"Nw Yrk, NY-NJ-PA",0.0,0.0,Morris,256698,112396,3,793000.0,4,750.0,2,60,13,4.5,139.0
1,Twenty Four Seven Food Market,1406 Atlantic Ave,Atlantic City,8401,"Atlantic Cty, NJ",0.0,0.0,Atlantic,120728,60826,4,1058000.0,11,750.0,2,159,3,4.0,7.0
1,Twin City Supermarket,216 Sip Ave,Jersey City,7306,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,6,1383000.0,8,3749.5,1,200,39,4.0,639.0
1,Value Fresh Market,725 Secaucus Rd,Jersey City,7307,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,2,461000.0,3,750.0,0,110,49,4.3,128.0
1,Victoria Grocery Corp,125 Watson Ave,West Orange,7052,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,1,243000.0,12,750.0,0,52,11,4.8,6.0
0,Vidalia Y Quisqueya Deli-Groc,98 Webster Ave,Jersey City,7307,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,2,461000.0,10,1999.5,1,110,49,4.8,12.0
1,Village Pantry Deli,1720 Old Trenton Rd,Princeton Junction,8550,"Trenton, NJ",0.0,0.0,Mercer,202885,79979,3,704000.0,28,750.0,2,15,8,4.2,60.0
1,Vince Lombardi Svc Area,Mile 115 New Jersey Tpke,Ridgefield,7657,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,5,6489000.0,9,750.0,2,19,48,3.7,4484.0
1,Wally's Grocery & Deli,1116 N Delaware St,Paulsboro,8066,"Phl, PA-NJ-DE-MD",0.0,0.0,Gloucester,149747,81315,2,318000.0,20,1999.5,1,17,7,3.5,6.0
1,Warren Glen Market,615 County Road 627,Bloomsbury,8804,"Allen-Bth-Est,PA",0.0,0.0,Warren,56060,77571,2,469000.0,13,1999.5,1,4,3,4.8,73.0
1,Water Side Food,101 Boardwalk,Atlantic City,8401,"Atlantic Cty, NJ",0.0,0.0,Atlantic,120728,60826,2,529000.0,11,1999.5,1,159,3,4.5,12.0
1,Welsh Farms,22 Wall St,West Long Branch,7764,"Nw Yrk, NY-NJ-PA",0.0,0.0,Monmouth,328661,99223,2,458000.0,16,750.0,1,12,11,4.2,6.0
1,Welsh Farms,22 Wall St,West Long Branch,7764,"Nw Yrk, NY-NJ-PA",0.0,0.0,Monmouth,328661,99223,2,458000.0,16,750.0,1,12,11,4.2,6.0
1,White's Market,1507 Central Ave,Barnegat Light,8006,"Nw Yrk, NY-NJ-PA",0.0,0.0,Ocean,275023,68483,25,6463000.0,13,14999.5,3,2,0,4.5,90.0
1,Woori Mart,206 Pegasus Ave,Northvale,7647,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,12,3029000.0,14,29999.5,3,15,12,4.4,598.0
1,Xi House Market,329 US Highway 46,Parsippany,7054,"Nw Yrk, NY-NJ-PA",0.0,0.0,Morris,256698,112396,8,1424000.0,8,3749.5,2,60,13,2.9,8.0
1,Zia Deli & Grocery,1318 Pacific Ave,Atlantic City,8401,"Atlantic Cty, NJ",0.0,0.0,Atlantic,120728,60826,2,112000.0,10,750.0,0,159,3,4.6,120.0
1,Key Food,574 Jersey Ave,Jersey City,7302,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,2,461000.0,2,750.0,0,73,48,4.3,449.0
1,501 Food Market Inc,501 Richmond St,Plainfield,7060,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,2,481000.0,12,1999.5,1,92,17,4.1,16.0
1,6-12 Food Market,1003 Woodlane Rd,Mount Holly,8060,"Phl, PA-NJ-DE-MD",0.0,0.0,Burlington,230589,84470,1,237000.0,27,750.0,1,43,6,4.2,17.0
1,Abarrotes Los Puentes,147 Irving Ave,Bridgeton,8302,"Vineland, NJ",0.0,0.0,Cumberland,65061,51790,2,478000.0,14,1999.5,1,71,2,4.2,143.0
1,Abbruzzi & Giunta's Italian,3211 Route 38,Mount Laurel,8054,"Phl, PA-NJ-DE-MD",0.0,0.0,Burlington,230589,84470,10,2363000.0,29,7499.5,3,41,15,4.8,130.0
0,Abby's Place,423 Main St,West Orange,7052,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,2,486000.0,10,1999.5,1,52,11,5.0,3.0
1,Acme Markets,260 Dunns Mill Rd,Bordentown,8505,"Phl, PA-NJ-DE-MD",0.0,0.0,Burlington,230589,84470,30,7088000.0,3,14999.5,2,32,8,4.1,609.0
1,Adam's Food Market,168 Maple Ave,Wallington,7057,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,5,1262000.0,13,3749.5,2,20,29,4.8,178.0
1,Aiellos Market & Catering,2595 Highway 516,Old Bridge,8857,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,25,1489000.0,22,7499.5,3,41,9,4.3,140.0
1,Amer-Fil Foodmart,1075 Easton Ave # 1,Somerset,8873,"Nw Yrk, NY-NJ-PA",0.0,0.0,Somerset,171371,119731,3,3394000.0,23,1999.5,2,81,10,4.8,15.0
1,Angel Food Market,500 Magnolia Ave # A,Elizabeth,7206,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,1,241000.0,25,1999.5,0,80,24,4.2,25.0
1,Argyle Marketplace LLC,359 E Northfield Rd,Livingston,7039,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,4,238000.0,37,750.0,2,24,12,4.3,151.0
1,Artista Salumeria,423 Main St,Chester,7930,"Nw Yrk, NY-NJ-PA",0.0,0.0,Morris,256698,112396,3,793000.0,7,1999.5,1,14,4,4.7,43.0
1,Astir IT Solutions,2 Austin Ave,Iselin,8830,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,2,458000.0,14,3749.5,1,37,21,5.0,1.0
1,Autumn Harvest Health Foods,1625 E 2nd St,Scotch Plains,7076,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,2,314000.0,37,750.0,1,15,17,4.8,36.0
1,Azteca International LLC,41 S Laurel St,Bridgeton,8302,"Vineland, NJ",0.0,0.0,Cumberland,65061,51790,2,478000.0,9,1999.5,1,71,2,4.0,80.0
0,Balboa's Deli Grocery,343 Morris Ave,Elizabeth,7208,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,1,241000.0,6,750.0,0,47,25,3.0,4.0
1,Baraka Halal Grocery,76 Gould Ave,Paterson,7503,"Nw Yrk, NY-NJ-PA",0.0,0.0,Passaic,242208,71959,4,831000.0,12,750.0,2,65,24,4.4,125.0
1,Barangay Union Grill-Food Mart,1045a Stuyvesant Ave,Union,7083,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,2,481000.0,12,750.0,1,71,29,4.4,35.0
1,Bark N Bag LLC,1 N Johnston Ave # 3,Trenton,8609,"Trenton, NJ",0.0,0.0,Mercer,202885,79979,3,704000.0,6,1999.5,2,39,8,4.6,20.0
1,Barth's Pork Store,41 South St,New Providence,7974,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,20,4801000.0,37,14999.5,4,7,14,4.8,149.0
1,Bereket Marketplace,3790 US Highway 1,Monmouth Junction,8852,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,5,1145000.0,3,7499.5,1,21,8,4.5,198.0
1,Bernardsville Food Store,75 Morristown Rd,Bernardsville,7924,"Nw Yrk, NY-NJ-PA",0.0,0.0,Somerset,171371,119731,2,459000.0,24,1999.5,1,8,3,3.8,25.0
1,Blitz's Market,8515 Landis Ave,Sea Isle City,8243,"Ocean City, NJ",0.0,0.0,Cape May,45947,62175,2,817000.0,21,750.0,1,7,4,3.1,22.0
1,Bon Appetit,301 N Harrison St # 45,Princeton,8540,"Trenton, NJ",0.0,0.0,Mercer,202885,79979,20,1658000.0,37,29999.5,3,35,7,4.3,1039.0
1,Bonterra Market,3112 Fire Rd,Egg Harbor Township,8234,"Atlantic Cty, NJ",0.0,0.0,Atlantic,120728,60826,15,1570000.0,18,7499.5,2,40,9,3.6,46.0
1,Bonzao Supermarket,70 Adams St # 1,Newark,7105,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,2,486000.0,11,1999.5,1,106,19,4.5,49.0
1,Brian's Mini Market,295 Union Ave,Paterson,7502,"Nw Yrk, NY-NJ-PA",0.0,0.0,Passaic,242208,71959,2,416000.0,15,1999.5,1,42,17,4.2,17.0
1,Bud's Market,8302 3rd Ave,Stone Harbor,8247,"Ocean City, NJ",0.0,0.0,Cape May,45947,62175,2,817000.0,11,1999.5,1,8,2,4.3,74.0
1,Cabidan Grocery,246 5th Ave,Paterson,7524,"Nw Yrk, NY-NJ-PA",0.0,0.0,Passaic,242208,71959,2,416000.0,19,1999.5,1,52,19,4.0,1.0
1,Cape May Peanut Butter Co,516 Carpenter Ln,Cape May,8204,"Ocean City, NJ",0.0,0.0,Cape May,45947,62175,2,817000.0,8,1999.5,1,21,5,4.7,512.0
1,Caracas Grocery,1800 Palisade Ave,Union City,7087,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,1,231000.0,24,1999.5,0,210,55,5.0,5.0
1,Casa Reyes Mexican Products,47 Myrtle St,Bridgeton,8302,"Vineland, NJ",0.0,0.0,Cumberland,65061,51790,2,95000.0,23,750.0,1,71,2,3.8,41.0
